symbol,date,transition,prior_regime,new_regime
TOUR,2025-12-17,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN
TOVX,2025-05-07,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TOWN,2025-08-22,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TPB,2025-04-07,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TPC,2024-08-02,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TPGXL,2025-06-20,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TPL,2024-03-26,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TPL,2024-05-09,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN
TPL,2025-04-07,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TPLS,2025-10-10,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TPOR,2024-05-16,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TPZ,2025-04-03,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TRAW,2025-02-27,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TRC,2024-05-15,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP
TRC,2024-11-25,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TRDA,2025-03-28,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TREX,2024-06-21,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TRI,2025-04-09,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TRIB,2024-09-18,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TRMB,2025-07-10,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP
TRMD,2024-11-29,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TRMK,2024-04-24,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TRMK,2025-08-22,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP
TRNS,2024-10-29,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TRNS,2025-01-29,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN
TRNS,2025-04-03,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TROW,2025-03-21,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TRP,2024-12-05,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TRSG,2025-03-24,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TRST,2025-08-22,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP
TRSY,2025-01-15,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TRT,2024-10-02,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TRTX,2024-07-24,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP
TRU,2024-10-31,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TRUE,2025-08-06,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TRUG,2025-11-12,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TRVG,2025-02-06,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP
TRVG,2025-11-12,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TS,2025-04-09,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TSCO,2024-11-08,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TSCO,2025-04-07,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN
TSCO,2025-10-23,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TSEC,2025-04-07,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TSEL,2025-09-02,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TSEP,2025-04-08,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN
TSL,2025-04-02,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TSLL,2024-07-01,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TSLL,2024-11-11,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP
TSLQ,2024-12-18,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TSLR,2024-07-01,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TSLR,2024-11-11,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP
TSLR,2024-11-25,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TSLT,2024-07-01,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TSLT,2024-11-11,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP
TSLX,2025-07-28,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TSLZ,2024-11-07,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TSQ,2025-04-07,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TTC,2024-05-23,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TTD,2024-12-18,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TTEC,2024-06-21,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TTEK,2025-01-29,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TTEK,2025-10-01,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TTGT,2025-04-08,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TTMI,2025-12-12,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TTT,2025-07-16,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TTWO,2025-04-07,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TU,2025-10-14,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TUA,2024-10-03,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TUGN,2024-11-06,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TUR,2025-09-19,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TVA,2025-11-18,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TWI,2024-04-30,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TWIN,2025-02-19,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TWLO,2025-10-31,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TWM,2025-08-12,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TWO,2024-10-29,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TWO,2025-11-25,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TWST,2024-03-15,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TX,2025-10-29,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TXG,2024-07-08,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TXRH,2025-11-07,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TYGO,2024-04-26,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN
TYL,2025-07-31,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TYLD,2025-04-02,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TYLG,2025-08-20,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TZA,2025-08-20,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
TZOO,2024-03-19,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
TZOO,2024-10-28,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP
TZOO,2025-02-21,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UAE,2025-03-06,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UAUG,2024-05-02,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
UAVS,2025-10-02,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UBCP,2024-04-04,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UBFO,2024-09-20,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
UBFO,2025-03-07,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UBND,2025-01-16,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
UBR,2024-04-12,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UBS,2025-01-15,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
UBSI,2024-12-17,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UBXG,2024-08-23,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UCON,2025-02-12,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UCTT,2025-05-08,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
UCYB,2025-01-28,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UDEC,2025-07-31,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UEC,2024-11-18,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
UEC,2025-09-30,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UFI,2024-12-31,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UFO,2024-06-10,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
UFPI,2024-10-29,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
UG,2025-07-15,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UGI,2024-11-21,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
UGRO,2024-10-21,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UHAL,2024-12-20,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UHAL.B,2024-12-20,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UHAL.B,2025-04-08,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN
UHAL.B,2025-07-01,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
UI,2025-11-07,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UITB,2025-04-04,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UK,2024-12-16,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UL,2025-01-02,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
ULCC,2024-04-30,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
ULS,2025-04-09,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
ULTY,2025-03-06,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
ULY,2025-12-08,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UMAY,2025-04-07,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
UNF,2025-07-01,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UNIT,2025-08-04,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP
UNIY,2024-11-25,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UNTY,2025-06-12,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UOCT,2024-08-05,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
UOKA,2025-12-08,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UONE,2024-06-28,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UONE,2024-10-10,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN
UONEK,2025-01-14,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UP,2025-08-26,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UPC,2024-08-20,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
UPV,2024-04-10,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UPW,2024-05-06,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
UPWK,2025-02-13,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
URAN,2025-11-11,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
URBN,2025-04-04,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
URI,2024-04-25,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
URI,2025-08-19,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
URNJ,2025-09-15,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
URNM,2024-08-01,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
USAI,2024-07-16,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
USB,2025-07-17,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
USCA,2024-07-23,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
USCB,2024-12-18,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
USCL,2025-07-30,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP
USDU,2025-12-01,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
USE,2024-07-26,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
USEA,2025-11-12,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
USFI,2024-07-30,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
USFR,2025-04-04,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
USGO,2024-09-30,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
USHY,2024-08-05,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
USIN,2024-10-29,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
USIO,2025-07-11,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
USMF,2024-12-20,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
USNZ,2025-10-27,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP
USPH,2024-06-06,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
USPH,2025-06-05,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
USVM,2025-10-14,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
USVN,2024-02-28,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN
USVN,2025-03-03,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UTEN,2024-05-02,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
UTEN,2024-08-02,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP
UTMD,2024-11-06,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UTSI,2025-06-03,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
UTWO,2025-02-19,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
UTWY,2024-04-08,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UVIX,2024-08-05,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP
UVV,2025-11-06,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UWMC,2025-01-06,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UWMC,2025-06-06,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
UXI,2024-11-05,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
UXIN,2024-10-25,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
UYLD,2025-04-08,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
UYM,2025-07-16,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VAL,2024-09-03,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VALQ,2024-12-19,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VALU,2024-06-20,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VANI,2024-03-13,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VC,2024-07-25,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VDC,2025-04-04,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VECO,2025-10-01,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VEEE,2025-05-09,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VEEV,2025-04-09,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VEGA,2025-02-28,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VENU,2025-05-01,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VEON,2024-12-05,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VERA,2025-05-29,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VERS,2025-04-07,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VERU,2025-04-01,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VERX,2024-12-11,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VET,2024-12-16,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VETZ,2025-01-27,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VFH,2024-05-30,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VFLO,2024-12-05,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VFS,2024-04-10,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VGAS,2025-04-04,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN
VGK,2025-10-09,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VHC,2024-06-18,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN
VHI,2025-07-01,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VHT,2025-11-11,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP
VIGI,2024-12-20,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VINP,2025-07-10,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VIOV,2024-08-05,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VIR,2024-11-18,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VIS,2025-07-16,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP
VIXY,2024-11-07,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP
VIXY,2025-08-08,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VKTX,2024-02-27,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP
VKTX,2024-12-16,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VLGEA,2025-01-08,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VLLU,2025-01-08,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VLN,2024-07-03,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VLO,2025-01-13,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VLRS,2024-09-05,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VLTO,2025-04-30,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VLY,2024-03-06,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN
VLY,2025-07-01,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VMAR,2024-06-28,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VMD,2025-03-11,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VNM,2025-10-13,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP
VNO,2024-09-12,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP
VNO,2025-04-07,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VNQ,2024-12-16,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VNRX,2025-11-25,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN
VNT,2024-04-10,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VOC,2025-02-24,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VOR,2025-06-25,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VOT,2024-12-16,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VOYA,2025-08-06,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VPC,2024-04-22,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VPL,2025-10-14,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VPLS,2025-07-24,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VRA,2025-03-03,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VRAR,2024-11-22,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VRAR,2025-09-18,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VRAX,2025-07-21,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VRE,2024-09-20,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP
VRE,2025-08-22,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VREX,2024-08-01,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VREX,2025-05-09,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN
VREX,2025-08-01,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VRIG,2025-10-22,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VRME,2024-05-28,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VRNS,2024-10-21,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VRRM,2025-11-05,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VRSN,2025-02-07,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VRTX,2024-09-19,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VS,2024-10-24,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VSAT,2025-09-23,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VSEE,2025-10-16,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VSGX,2024-03-20,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VSH,2024-08-06,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VSHY,2024-06-14,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VSHY,2024-08-23,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP
VSHY,2025-01-23,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VSTM,2024-05-22,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VSTM,2024-12-31,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VTC,2025-04-09,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VTES,2025-09-08,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP
VTES,2025-10-31,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VTMX,2024-06-12,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VTMX,2024-11-06,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN
VTMX,2025-04-22,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VTRS,2025-05-30,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VTS,2024-12-04,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VTS,2025-04-08,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN
VTSI,2024-08-22,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VTWG,2024-12-17,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VTYX,2025-10-22,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VUSB,2025-04-07,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
VUZI,2025-12-23,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VVPR,2024-04-10,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VVV,2025-04-03,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VXF,2025-03-03,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VYGR,2024-11-14,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VYNE,2025-07-28,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VYX,2024-08-05,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
VZLA,2025-10-21,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
WABC,2024-07-31,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
WAFU,2024-10-31,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
WALD,2024-07-17,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
WAT,2025-02-11,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
WATT,2024-09-17,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
WAVE,2024-09-26,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
WAVE,2024-10-15,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP
WAVE,2024-10-29,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
WBIF,2025-11-20,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
WBIG,2024-04-15,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
WBIL,2024-05-31,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
WBIY,2025-03-07,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
WBUY,2025-06-02,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
WCN,2024-06-17,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
WCN,2024-09-17,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP
WCN,2025-10-22,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
WD,2025-02-21,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
WDNA,2024-06-03,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
WEAV,2025-07-11,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
WEBL,2025-01-07,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
WEBS,2025-06-02,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
WEED,2024-06-12,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
WEEI,2025-03-03,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN
WEEL,2025-08-27,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
WERN,2025-04-23,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
WERN,2025-04-30,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN
WERN,2025-10-03,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
WES,2024-11-07,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
WETH,2025-04-28,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN
WETH,2025-06-27,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION
WEYS,2024-12-03,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
WF,2024-12-03,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION
