symbol,date,event,prior_regime
SOXS,2025-11-20,BC,ACCUMULATION
SOXS,2025-11-13,SPRING,ACCUMULATION
SOXS,2024-04-15,SOS,MARKDOWN
SOXS,2024-04-04,SOW,DISTRIBUTION
SOXX,2025-08-12,BC,ACCUMULATION
SPAI,2025-10-17,BC,DISTRIBUTION
SPAQ,2025-06-12,BC,ACCUMULATION
SPAQ,2024-12-03,SPRING,MARKDOWN
SPAQ,2025-10-13,SOS,ACCUMULATION
SPBC,2025-02-03,BC,DISTRIBUTION
SPBC,2025-07-21,SOS,DISTRIBUTION
SPB,2024-08-08,BC,DISTRIBUTION
SPB,2024-05-09,SOS,MARKDOWN
SPB,2024-04-26,SOW,ACCUMULATION
SPCY,2025-10-01,BC,DISTRIBUTION
SPC,2025-06-17,BC,DISTRIBUTION
SPCB,2025-08-05,BC,DISTRIBUTION
SPCE,2024-11-11,BC,DISTRIBUTION
SPCE,2024-06-17,SOS,MARKDOWN
SPCX,2025-06-02,BC,ACCUMULATION
SPDG,2025-03-07,SOS,DISTRIBUTION
SPCZ,2025-04-09,BC,MARKDOWN
SPDW,2025-04-09,SPRING,MARKDOWN
SPDW,2025-04-07,SOW,ACCUMULATION
SPDN,2025-11-20,BC,ACCUMULATION
SPG,2025-08-05,BC,ACCUMULATION
SPFI,2025-07-17,BC,ACCUMULATION
SPFI,2024-07-23,SPRING,MARKDOWN
SPGI,2025-07-31,BC,ACCUMULATION
SPGI,2024-03-22,SOW,ACCUMULATION
SPH,2025-01-30,BC,ACCUMULATION
SPHB,2025-08-12,BC,ACCUMULATION
SPHB,2025-09-17,SOS,DISTRIBUTION
SPHD,2024-08-02,SOS,DISTRIBUTION
SPIN,2025-11-04,SOS,ACCUMULATION
SPHR,2025-11-04,BC,ACCUMULATION
SPIB,2024-08-02,BC,MARKDOWN
SPIB,2024-09-23,SOS,DISTRIBUTION
SPLB,2025-07-16,BC,ACCUMULATION
SPLV,2024-08-02,BC,MARKDOWN
SPLV,2024-09-11,SOS,DISTRIBUTION
SPMC,2024-11-08,BC,MARKDOWN
SPMC,2025-03-05,SOS,ACCUMULATION
SPMO,2024-08-05,SPRING,MARKDOWN
SPMV,2025-06-24,BC,MARKDOWN
SPMV,2025-10-13,SOS,DISTRIBUTION
SPOK,2024-11-06,BC,MARKUP
SPOK,2025-04-29,SPRING,MARKDOWN
SPOK,2024-03-01,SOS,DISTRIBUTION
SPOK,2025-04-28,SOW,ACCUMULATION
SPOT,2025-09-30,BC,DISTRIBUTION
SPPL,2025-07-10,BC,ACCUMULATION
SPPL,2024-11-04,SPRING,MARKDOWN
SPPL,2024-03-05,SOS,DISTRIBUTION
SPPL,2024-08-07,SOW,ACCUMULATION
SPRC,2024-10-21,BC,DISTRIBUTION
SPRU,2025-11-12,BC,ACCUMULATION
SPRU,2025-11-18,SOS,DISTRIBUTION
SPRO,2025-05-28,BC,ACCUMULATION
SPRO,2025-05-30,SOS,DISTRIBUTION
SPTB,2025-10-16,BC,MARKUP
SPTB,2024-09-04,SOS,DISTRIBUTION
SPT,2024-11-07,BC,DISTRIBUTION
SPRY,2025-06-18,BC,ACCUMULATION
SPRY,2024-08-13,SPRING,MARKDOWN
SPSM,2024-07-31,SOS,DISTRIBUTION
SPTI,2024-09-18,SOS,DISTRIBUTION
SPTL,2025-10-16,BC,ACCUMULATION
SPTL,2024-03-01,SOS,DISTRIBUTION
SPTS,2025-03-03,BC,MARKUP
SPUT,2025-12-17,SOS,DISTRIBUTION
SPUU,2025-07-30,SOS,DISTRIBUTION
SPVM,2024-08-23,SOS,DISTRIBUTION
SPWR,2025-10-15,BC,MARKUP
SPWR,2024-05-13,SOS,DISTRIBUTION
SPVU,2024-06-24,BC,DISTRIBUTION
SPVU,2024-03-21,SOS,ACCUMULATION
SPXN,2024-12-20,BC,DISTRIBUTION
SPXE,2025-10-27,BC,DISTRIBUTION
SPXT,2024-09-12,SPRING,MARKDOWN
SPXS,2025-11-20,BC,MARKDOWN
SPXS,2024-05-23,SPRING,ACCUMULATION
SPXS,2024-07-18,SOW,ACCUMULATION
SPXV,2025-11-14,BC,DISTRIBUTION
SPXU,2025-10-10,BC,DISTRIBUTION
SPYD,2024-10-21,SOS,DISTRIBUTION
SPYI,2024-12-20,SPRING,MARKDOWN
SPYV,2024-05-31,BC,DISTRIBUTION
SPYV,2024-07-16,SOS,DISTRIBUTION
SQMX,2025-08-11,SOS,DISTRIBUTION
SQM,2025-07-22,BC,ACCUMULATION
SQM,2024-02-29,SOS,DISTRIBUTION
SQQQ,2025-04-08,BC,MARKDOWN
SQQQ,2025-11-06,SPRING,ACCUMULATION
SQQQ,2025-11-20,SOS,ACCUMULATION
SQNS,2025-09-17,SOS,DISTRIBUTION
SRCE,2025-01-27,BC,DISTRIBUTION
SR,2025-01-21,SPRING,MARKDOWN
SRAD,2025-07-22,SOS,DISTRIBUTION
SRBK,2025-12-10,BC,ACCUMULATION
SRBK,2024-12-10,SPRING,MARKDOWN
SRET,2024-10-21,SOS,DISTRIBUTION
SRE,2025-09-23,BC,ACCUMULATION
SRFM,2025-06-24,BC,MARKUP
SRFM,2024-12-27,SOS,DISTRIBUTION
SRG,2025-09-09,BC,ACCUMULATION
SRL,2024-12-31,BC,ACCUMULATION
SRL,2024-05-17,SPRING,ACCUMULATION
SRL,2025-08-19,SOW,DISTRIBUTION
SRI,2025-02-28,BC,ACCUMULATION
SRI,2025-02-04,SPRING,MARKDOWN
SRI,2025-02-03,SOW,DISTRIBUTION
SRPT,2024-11-26,BC,MARKUP
SRPT,2024-06-21,SOS,MARKDOWN
SRPT,2024-05-28,SOW,ACCUMULATION
SRRK,2025-10-13,BC,ACCUMULATION
SRS,2025-10-10,BC,DISTRIBUTION
SRS,2024-11-06,SPRING,MARKDOWN
SRS,2024-12-18,SOS,ACCUMULATION
SRS,2024-10-21,SOW,ACCUMULATION
SRTS,2025-07-24,BC,DISTRIBUTION
SRZN,2024-11-19,BC,DISTRIBUTION
SRVR,2024-10-25,SOS,DISTRIBUTION
SRTY,2025-11-20,SOS,ACCUMULATION
SSBI,2025-04-29,BC,MARKDOWN
SSBI,2024-02-12,SPRING,DISTRIBUTION
SSBI,2024-02-28,SOS,ACCUMULATION
SSBI,2024-04-30,SOW,MARKUP
SSK,2025-11-04,SOW,ACCUMULATION
SSII,2025-10-14,BC,DISTRIBUTION
SSD,2025-07-29,BC,MARKUP
SSD,2024-04-04,SOS,DISTRIBUTION
SSG,2025-04-04,BC,ACCUMULATION
SSL,2025-11-07,BC,ACCUMULATION
SSKN,2025-08-29,BC,ACCUMULATION
SSKN,2025-08-29,SPRING,ACCUMULATION
SSPY,2025-12-10,SOS,DISTRIBUTION
SSP,2025-11-17,BC,ACCUMULATION
SSP,2025-03-12,SPRING,MARKDOWN
SSP,2024-08-09,SOW,DISTRIBUTION
SSNC,2024-07-12,BC,MARKDOWN
SSNC,2024-07-12,SPRING,MARKDOWN
SSNC,2024-07-26,SOS,DISTRIBUTION
SSSS,2025-10-30,BC,ACCUMULATION
SSSS,2024-08-05,SOW,ACCUMULATION
SSRM,2025-08-29,SOS,DISTRIBUTION
SSSSL,2025-01-06,BC,MARKUP
SSSSL,2024-10-01,SOS,MARKDOWN
SST,2025-06-20,BC,ACCUMULATION
SSTI,2025-08-13,BC,DISTRIBUTION
SSTK,2025-10-15,BC,MARKDOWN
SSTK,2025-03-31,SOW,DISTRIBUTION
SSXU,2025-04-04,SOW,ACCUMULATION
SSYS,2025-10-20,BC,ACCUMULATION
SSYS,2024-04-16,SPRING,MARKDOWN
SSYS,2024-04-15,SOW,DISTRIBUTION
ST,2025-02-12,BC,DISTRIBUTION
STAA,2025-10-23,BC,ACCUMULATION
STAG,2024-11-06,BC,MARKUP
STAG,2024-07-17,SOS,DISTRIBUTION
STAX,2025-09-11,BC,ACCUMULATION
STAX,2025-09-16,SOS,DISTRIBUTION
STBA,2024-11-06,BC,DISTRIBUTION
STBF,2025-09-26,BC,MARKDOWN
STEC,2025-12-23,BC,ACCUMULATION
STEC,2025-05-01,SOW,ACCUMULATION
STC,2025-10-22,BC,ACCUMULATION
STC,2024-07-11,SPRING,MARKDOWN
STCE,2025-10-07,BC,ACCUMULATION
STFS,2025-10-28,BC,ACCUMULATION
STFS,2025-04-04,SOW,ACCUMULATION
STEP,2025-12-09,BC,ACCUMULATION
STEM,2025-04-30,BC,DISTRIBUTION
STGW,2025-02-13,BC,DISTRIBUTION
STGW,2025-05-09,SPRING,ACCUMULATION
STGW,2025-06-13,SOW,ACCUMULATION
STG,2025-07-18,BC,DISTRIBUTION
STHO,2025-06-03,BC,DISTRIBUTION
STIM,2025-08-05,BC,MARKUP
STIM,2025-02-18,SOS,DISTRIBUTION
STKH,2025-05-06,BC,DISTRIBUTION
STKL,2024-09-09,BC,ACCUMULATION
STKL,2024-05-03,SPRING,MARKDOWN
STKL,2024-05-02,SOW,DISTRIBUTION
STKS,2025-09-29,BC,MARKDOWN
STKS,2024-09-10,SPRING,DISTRIBUTION
STKS,2024-11-08,SOW,ACCUMULATION
STLA,2025-07-23,BC,ACCUMULATION
STLA,2025-04-08,SOW,DISTRIBUTION
STLD,2025-10-27,SOS,DISTRIBUTION
STM,2025-12-03,BC,ACCUMULATION
STN,2025-02-26,BC,MARKDOWN
STN,2025-05-15,SPRING,DISTRIBUTION
STN,2025-05-15,SOS,DISTRIBUTION
STNC,2025-04-04,SOW,ACCUMULATION
STNE,2025-03-19,BC,MARKDOWN
STNE,2024-12-02,SPRING,ACCUMULATION
STNE,2024-12-18,SOW,ACCUMULATION
STNG,2025-09-08,BC,ACCUMULATION
STNG,2025-04-04,SPRING,DISTRIBUTION
STOK,2025-10-08,BC,ACCUMULATION
STOK,2024-03-27,SPRING,MARKDOWN
STOK,2025-10-14,SOS,DISTRIBUTION
STOT,2025-04-08,BC,MARKUP
STOT,2024-07-30,SOS,MARKDOWN
STPZ,2025-08-22,BC,MARKDOWN
STPZ,2024-05-01,SOW,ACCUMULATION
STRL,2025-06-17,BC,ACCUMULATION
STRL,2025-07-10,SOS,DISTRIBUTION
STRO,2024-11-15,SOW,ACCUMULATION
STRS,2025-12-16,BC,DISTRIBUTION
STRR,2025-08-13,BC,DISTRIBUTION
STRR,2024-06-17,SOS,ACCUMULATION
STRT,2025-05-14,BC,DISTRIBUTION
STRT,2025-06-27,SPRING,MARKUP
STRT,2025-05-21,SOS,DISTRIBUTION
STRZ,2025-12-10,BC,DISTRIBUTION
STRW,2024-06-26,BC,ACCUMULATION
STRW,2024-04-25,SPRING,MARKDOWN
STRW,2025-12-03,SOS,ACCUMULATION
STSS,2025-08-27,SOS,DISTRIBUTION
STVN,2025-07-24,BC,ACCUMULATION
STVN,2024-06-27,SPRING,DISTRIBUTION
STTK,2025-04-07,BC,ACCUMULATION
STTK,2025-04-07,SPRING,ACCUMULATION
STTK,2025-06-27,SOW,DISTRIBUTION
STT,2025-06-18,BC,MARKDOWN
STT,2025-07-16,SPRING,DISTRIBUTION
STT,2025-07-25,SOS,ACCUMULATION
STWD,2025-07-01,BC,ACCUMULATION
STX,2025-10-29,BC,ACCUMULATION
STXE,2024-12-18,SOW,ACCUMULATION
STXG,2025-09-17,SOS,DISTRIBUTION
STXI,2025-06-11,SOS,DISTRIBUTION
STXK,2024-11-06,SOS,DISTRIBUTION
STXS,2025-10-08,BC,ACCUMULATION
STXS,2024-06-28,SOW,ACCUMULATION
STZ,2025-12-10,BC,DISTRIBUTION
STZ,2025-02-03,SPRING,MARKUP
STZ,2025-07-01,SOW,ACCUMULATION
SU,2025-09-10,SOS,ACCUMULATION
SUB,2024-08-23,SOS,DISTRIBUTION
SUGP,2025-10-09,BC,MARKDOWN
SUGP,2024-12-17,SOW,ACCUMULATION
SUI,2025-02-24,BC,ACCUMULATION
SUI,2024-11-07,SPRING,MARKUP
SUI,2024-09-20,SOS,DISTRIBUTION
SUNE,2025-10-09,BC,MARKUP
SUNE,2025-04-21,SOS,MARKDOWN
SUNE,2025-03-14,SOW,DISTRIBUTION
SUNS,2025-12-01,BC,DISTRIBUTION
SUN,2025-01-30,BC,MARKUP
SUN,2024-03-14,SOS,DISTRIBUTION
SUPX,2025-08-14,SOS,DISTRIBUTION
SUPV,2025-10-09,BC,ACCUMULATION
SUPV,2025-07-29,SPRING,ACCUMULATION
SUPV,2024-05-06,SOS,DISTRIBUTION
SURE,2025-07-08,BC,MARKUP
SURG,2024-10-11,BC,MARKDOWN
SURG,2024-10-31,SPRING,DISTRIBUTION
SURG,2024-09-03,SOW,DISTRIBUTION
SUUN,2025-08-14,BC,DISTRIBUTION
SUZ,2025-11-12,BC,ACCUMULATION
SUZ,2025-06-05,SPRING,MARKDOWN
SUZ,2025-04-07,SOW,ACCUMULATION
SVAL,2025-08-22,BC,ACCUMULATION
SVCO,2025-01-23,BC,DISTRIBUTION
SVC,2025-07-22,BC,DISTRIBUTION
SVIX,2025-03-11,SPRING,ACCUMULATION
SVM,2025-10-03,SOS,DISTRIBUTION
SVRE,2025-12-15,BC,ACCUMULATION
SVRE,2025-02-21,SOS,MARKDOWN
SVRE,2024-05-09,SOW,ACCUMULATION
SVV,2025-08-01,BC,ACCUMULATION
SVV,2024-07-25,SPRING,DISTRIBUTION
SVV,2024-08-09,SOW,ACCUMULATION
SVXY,2025-03-07,SPRING,MARKDOWN
SWAG,2025-11-10,BC,ACCUMULATION
SWAG,2025-01-13,SPRING,ACCUMULATION
SWAN,2024-06-28,SOS,DISTRIBUTION
SWBI,2025-12-05,BC,ACCUMULATION
SWBI,2025-09-10,SPRING,MARKDOWN
SWBI,2025-04-04,SOW,ACCUMULATION
SWIM,2025-03-05,BC,DISTRIBUTION
SWIM,2025-03-05,SPRING,DISTRIBUTION
SWIM,2024-12-10,SOS,MARKDOWN
SWKS,2025-09-19,BC,ACCUMULATION
SWVL,2025-05-14,BC,ACCUMULATION
SWVL,2024-03-07,SOS,DISTRIBUTION
SWVL,2025-12-09,SOW,DISTRIBUTION
SXC,2024-11-06,SOS,DISTRIBUTION
SXTC,2025-09-05,BC,ACCUMULATION
SXTC,2025-02-24,SPRING,MARKDOWN
SXTC,2025-02-25,SOS,ACCUMULATION
SXTC,2024-09-11,SOW,DISTRIBUTION
SXTP,2025-10-14,BC,DISTRIBUTION
SY,2025-11-05,BC,ACCUMULATION
SY,2025-06-27,SPRING,MARKDOWN
SY,2025-07-16,SOS,DISTRIBUTION
SYF,2025-07-01,SOS,ACCUMULATION
SYBX,2025-10-17,BC,ACCUMULATION
SYK,2024-10-18,BC,MARKDOWN
SYK,2024-11-15,SOS,DISTRIBUTION
SYK,2024-03-05,SOW,ACCUMULATION
SYNA,2025-11-07,BC,ACCUMULATION
SYNA,2025-04-03,SOW,DISTRIBUTION
SYNX,2025-06-20,BC,MARKDOWN
SYNX,2024-06-05,SPRING,MARKUP
SYNX,2025-04-01,SOW,ACCUMULATION
SYRE,2025-10-14,BC,MARKUP
SYRE,2024-02-29,SOS,DISTRIBUTION
SYPR,2025-12-22,BC,MARKUP
SYPR,2024-10-25,SPRING,ACCUMULATION
SYPR,2025-01-06,SOS,DISTRIBUTION
TACH,2025-10-30,BC,DISTRIBUTION
TACH,2025-12-11,SOS,DISTRIBUTION
SYY,2025-08-13,SOS,DISTRIBUTION
SZK,2025-04-04,BC,MARKUP
SZK,2024-04-04,SOS,DISTRIBUTION
T,2025-01-27,BC,MARKDOWN
T,2025-01-27,SPRING,MARKDOWN
T,2025-02-21,SOS,DISTRIBUTION
TAC,2025-10-13,BC,ACCUMULATION
TAC,2025-01-16,SPRING,MARKDOWN
TACT,2024-08-20,BC,DISTRIBUTION
TAFL,2024-06-26,BC,MARKUP
TAFM,2024-08-02,SOS,DISTRIBUTION
TAK,2025-05-12,BC,ACCUMULATION
TAK,2024-07-19,SPRING,MARKDOWN
TAIL,2025-10-16,BC,ACCUMULATION
TAIL,2025-03-06,SPRING,MARKUP
TAIL,2024-08-02,SOS,MARKDOWN
TAIL,2024-06-24,SOW,ACCUMULATION
TAL,2025-10-30,BC,MARKUP
TAL,2024-03-04,SOS,DISTRIBUTION
TALK,2025-10-31,BC,DISTRIBUTION
TALO,2024-08-08,BC,ACCUMULATION
TALO,2024-06-20,SPRING,MARKDOWN
TALO,2024-02-29,SOS,DISTRIBUTION
TALO,2024-06-03,SOW,ACCUMULATION
TANH,2025-09-16,BC,DISTRIBUTION
TAVI,2025-10-15,BC,DISTRIBUTION
TAP,2025-02-13,BC,MARKUP
TAP,2024-03-11,SOS,DISTRIBUTION
TARA,2025-11-21,BC,DISTRIBUTION
TARK,2025-10-14,BC,DISTRIBUTION
TARK,2024-11-11,SOS,ACCUMULATION
TARS,2025-10-15,SOS,DISTRIBUTION
TASK,2025-08-26,BC,MARKUP
TASK,2024-11-08,SOS,ACCUMULATION
TATT,2025-07-29,SOS,DISTRIBUTION
TAXT,2025-10-30,BC,MARKUP
TAXE,2025-06-03,BC,ACCUMULATION
TBBB,2025-08-12,BC,MARKUP
TBBB,2024-08-22,SOS,DISTRIBUTION
TBCH,2025-11-10,BC,MARKUP
TBCH,2025-05-08,SPRING,ACCUMULATION
TBCH,2025-10-20,SOS,ACCUMULATION
TAYD,2025-12-12,BC,DISTRIBUTION
TBBK,2025-07-08,BC,MARKDOWN
TBBK,2025-08-22,SPRING,DISTRIBUTION
TBBK,2025-08-22,SOS,DISTRIBUTION
TBF,2024-08-30,BC,ACCUMULATION
TBF,2024-03-01,SOS,DISTRIBUTION
TBH,2025-10-06,SOS,DISTRIBUTION
TBG,2025-02-28,SOS,DISTRIBUTION
TBI,2025-05-06,SOW,ACCUMULATION
TBIL,2025-08-29,BC,ACCUMULATION
TBLD,2025-07-17,BC,ACCUMULATION
TBLD,2024-06-04,SPRING,MARKDOWN
TBJL,2025-06-12,BC,DISTRIBUTION
TBJL,2024-06-26,SOS,ACCUMULATION
TBLL,2025-04-07,BC,MARKUP
TBLU,2025-09-11,SOS,DISTRIBUTION
TBN,2025-09-30,BC,DISTRIBUTION
TBN,2024-11-20,SOW,ACCUMULATION
TBT,2025-04-07,BC,ACCUMULATION
TBT,2025-03-04,SPRING,MARKDOWN
TBT,2024-05-01,SOS,DISTRIBUTION
TBT,2024-08-02,SOW,MARKUP
TC,2025-05-09,BC,DISTRIBUTION
TCBS,2025-09-19,BC,DISTRIBUTION
TCBS,2025-12-23,SOS,DISTRIBUTION
TCBX,2025-01-23,BC,ACCUMULATION
TCBX,2024-08-23,SPRING,MARKDOWN
TCBX,2025-08-22,SOS,ACCUMULATION
TCBI,2024-11-06,BC,MARKDOWN
TCBI,2024-11-11,SOS,DISTRIBUTION
TCBI,2024-04-19,SOW,ACCUMULATION
TCBK,2024-11-06,BC,ACCUMULATION
TCBK,2024-05-02,SPRING,MARKDOWN
TCHI,2024-10-08,BC,MARKUP
TCHP,2025-03-07,SPRING,ACCUMULATION
TCI,2025-12-19,SOS,DISTRIBUTION
TCOM,2025-08-28,BC,DISTRIBUTION
TCMD,2025-11-04,SOS,ACCUMULATION
TCPC,2024-11-06,BC,ACCUMULATION
TCPC,2024-08-13,SPRING,MARKDOWN
TCPC,2024-08-12,SOW,DISTRIBUTION
TCRT,2025-04-03,BC,ACCUMULATION
TCRT,2024-05-16,SOW,ACCUMULATION
TCRX,2024-11-06,BC,DISTRIBUTION
TCX,2025-11-18,BC,MARKUP
TCX,2024-05-30,SOS,DISTRIBUTION
TDC,2025-11-05,BC,ACCUMULATION
TDC,2025-04-04,SOW,DISTRIBUTION
TDG,2024-09-03,SOS,DISTRIBUTION
TDOC,2025-06-23,BC,ACCUMULATION
TDOC,2024-11-04,SPRING,MARKDOWN
TDOC,2024-08-01,SOW,DISTRIBUTION
TDTH,2025-01-30,SOW,ACCUMULATION
TDS,2025-07-09,BC,ACCUMULATION
TDS,2024-11-06,SPRING,MARKDOWN
TDTT,2024-08-23,SOS,DISTRIBUTION
TDUP,2025-09-04,SOS,DISTRIBUTION
TEC,2025-11-04,SOS,DISTRIBUTION
TDVI,2024-06-11,SOS,DISTRIBUTION
TDY,2025-01-22,BC,MARKDOWN
TDY,2025-07-10,SOS,ACCUMULATION
TDY,2024-04-04,SOW,ACCUMULATION
TDW,2025-11-11,BC,DISTRIBUTION
TEAM,2025-10-31,BC,ACCUMULATION
TECK,2025-06-26,BC,ACCUMULATION
TECS,2025-11-20,BC,ACCUMULATION
TECS,2024-10-31,SPRING,MARKDOWN
TECS,2024-11-04,SOS,ACCUMULATION
TECX,2024-10-04,SOS,DISTRIBUTION
TEF,2025-08-21,BC,DISTRIBUTION
TEF,2025-08-15,SOS,ACCUMULATION
TEM,2025-09-11,BC,ACCUMULATION
TEM,2025-10-08,SOS,DISTRIBUTION
TELO,2024-11-19,BC,DISTRIBUTION
TEL,2025-07-23,BC,ACCUMULATION
TEL,2025-09-24,SOS,DISTRIBUTION
TELA,2025-06-04,BC,DISTRIBUTION
TEN,2025-06-18,BC,ACCUMULATION
TENB,2025-01-16,BC,DISTRIBUTION
TENB,2025-10-29,SOW,ACCUMULATION
TEO,2025-10-27,BC,DISTRIBUTION
TENX,2024-10-22,BC,ACCUMULATION
TENX,2024-12-03,SOS,DISTRIBUTION
TENX,2024-06-21,SOW,DISTRIBUTION
TER,2025-10-29,BC,ACCUMULATION
TER,2025-11-05,SOS,DISTRIBUTION
TERN,2025-10-22,BC,ACCUMULATION
TERN,2025-04-07,SPRING,DISTRIBUTION
TEVA,2025-11-05,BC,ACCUMULATION
TEX,2025-07-31,BC,MARKDOWN
TEX,2024-10-08,SOW,ACCUMULATION
TFC,2025-12-10,SOS,ACCUMULATION
TFIN,2025-10-20,BC,ACCUMULATION
TFIN,2025-04-17,SPRING,DISTRIBUTION
TFIN,2025-04-21,SOW,ACCUMULATION
TFII,2025-10-16,BC,ACCUMULATION
TFII,2025-03-31,SPRING,DISTRIBUTION
TFJL,2025-06-30,BC,MARKDOWN
TFJL,2024-04-01,SOW,DISTRIBUTION
TFLO,2024-12-03,BC,MARKDOWN
TFLO,2024-04-01,SOW,MARKUP
TFI,2025-09-08,BC,ACCUMULATION
TFPN,2025-08-13,BC,DISTRIBUTION
TFPM,2025-12-15,SOS,DISTRIBUTION
TFSL,2025-11-21,BC,ACCUMULATION
TG,2024-03-26,SPRING,MARKDOWN
TGL,2025-08-18,BC,DISTRIBUTION
TGNA,2024-05-08,BC,MARKDOWN
TGNA,2025-08-08,SPRING,MARKUP
TGNA,2024-07-16,SOS,DISTRIBUTION
TGNA,2024-02-29,SOW,DISTRIBUTION
TGRW,2025-04-08,SOW,ACCUMULATION
TGS,2025-07-29,BC,ACCUMULATION
TGS,2024-05-30,SPRING,MARKDOWN
TGS,2025-01-02,SOS,DISTRIBUTION
TGT,2025-04-08,SOW,ACCUMULATION
TH,2024-11-12,BC,MARKUP
TH,2024-03-25,SOS,DISTRIBUTION
THC,2024-06-10,SOS,DISTRIBUTION
TGTX,2025-03-14,SOS,DISTRIBUTION
THAR,2025-08-20,BC,ACCUMULATION
THAR,2025-03-04,SPRING,DISTRIBUTION
THAR,2025-08-25,SOS,DISTRIBUTION
THCH,2024-11-20,BC,ACCUMULATION
THCH,2024-09-24,SPRING,MARKDOWN
THCH,2024-09-23,SOW,DISTRIBUTION
THD,2024-09-09,BC,ACCUMULATION
THD,2025-03-04,SPRING,MARKDOWN
THD,2024-09-18,SOS,DISTRIBUTION
THD,2025-02-25,SOW,DISTRIBUTION
THFF,2025-02-07,SOS,DISTRIBUTION
THG,2025-06-09,SOS,DISTRIBUTION
THMZ,2025-07-31,SOS,DISTRIBUTION
THM,2025-12-11,BC,MARKUP
THM,2025-10-14,SOS,DISTRIBUTION
THO,2025-08-13,BC,MARKDOWN
THO,2025-03-05,SOW,ACCUMULATION
THRM,2025-07-24,BC,MARKDOWN
THRM,2025-04-07,SOW,ACCUMULATION
THR,2025-11-06,BC,MARKDOWN
THR,2025-12-04,SOS,DISTRIBUTION
THR,2025-02-06,SOW,ACCUMULATION
THRY,2025-07-30,BC,DISTRIBUTION
THY,2024-12-10,BC,DISTRIBUTION
TIER,2025-11-07,BC,DISTRIBUTION
THS,2025-09-29,BC,MARKDOWN
THS,2025-05-06,SOW,DISTRIBUTION
THTA,2025-11-14,BC,ACCUMULATION
THTA,2025-04-07,SPRING,MARKDOWN
THTA,2025-04-04,SOW,DISTRIBUTION
TIGR,2025-08-22,BC,DISTRIBUTION
TIL,2025-05-22,BC,DISTRIBUTION
TILL,2025-07-28,SOW,ACCUMULATION
TIME,2024-11-19,BC,ACCUMULATION
TIME,2025-04-07,SOW,DISTRIBUTION
TIMB,2025-10-07,SOS,DISTRIBUTION
TINY,2025-09-25,BC,ACCUMULATION
TINT,2025-09-12,BC,MARKDOWN
TINT,2025-04-02,SOW,ACCUMULATION
TIPT,2025-09-12,BC,DISTRIBUTION
TIPX,2024-08-23,SOS,DISTRIBUTION
TIRX,2025-09-10,BC,ACCUMULATION
TIRX,2024-05-15,SOS,DISTRIBUTION
TISI,2024-10-03,BC,ACCUMULATION
TISI,2024-08-27,SPRING,MARKDOWN
TJAN,2025-12-19,SOS,DISTRIBUTION
TITN,2025-11-25,BC,ACCUMULATION
TITN,2024-08-15,SPRING,DISTRIBUTION
TIVC,2025-12-11,BC,ACCUMULATION
TIVC,2025-11-18,SPRING,DISTRIBUTION
TIVC,2025-03-07,SOS,MARKDOWN
TJUL,2025-08-08,SOS,DISTRIBUTION
TJX,2025-08-06,SOS,DISTRIBUTION
TK,2025-11-18,BC,ACCUMULATION
TKNO,2025-09-24,BC,ACCUMULATION
TKNO,2025-04-09,SPRING,MARKUP
TKNO,2024-10-18,SOS,DISTRIBUTION
TKC,2024-04-05,BC,MARKDOWN
TKC,2024-05-16,SOS,DISTRIBUTION
TKC,2024-03-21,SOW,ACCUMULATION
TKR,2025-12-10,BC,ACCUMULATION
TKR,2025-04-02,SOW,DISTRIBUTION
TKO,2025-12-10,BC,DISTRIBUTION
TKO,2024-12-05,SPRING,MARKDOWN
TLN,2025-08-01,SOS,DISTRIBUTION
TLK,2025-10-23,BC,ACCUMULATION
TLK,2025-02-03,SPRING,MARKDOWN
TLK,2024-12-18,SOW,ACCUMULATION
TLF,2025-01-29,BC,DISTRIBUTION
TLF,2025-02-25,SOW,ACCUMULATION
TLPH,2024-10-17,BC,MARKUP
TLPH,2024-05-15,SOS,DISTRIBUTION
TLRY,2025-09-29,BC,MARKDOWN
TLRY,2024-10-10,SPRING,MARKUP
TLRY,2024-03-18,SOS,DISTRIBUTION
TLRY,2024-11-06,SOW,ACCUMULATION
TLSA,2025-07-31,BC,ACCUMULATION
TLSA,2024-08-06,SPRING,MARKDOWN
TLS,2025-11-10,BC,ACCUMULATION
TLS,2024-08-12,SPRING,MARKDOWN
TLSI,2025-11-20,SPRING,ACCUMULATION
TLTP,2025-03-03,BC,MARKUP
TLTP,2025-02-26,SOS,DISTRIBUTION
TLTE,2025-02-25,BC,MARKUP
TM,2025-10-21,BC,ACCUMULATION
TMDE,2025-10-06,BC,DISTRIBUTION
TLYS,2025-12-03,BC,ACCUMULATION
TLYS,2025-05-13,SOW,DISTRIBUTION
TMC,2025-10-13,BC,ACCUMULATION
TMC,2024-12-23,SPRING,ACCUMULATION
TMCI,2025-01-29,BC,DISTRIBUTION
TMDX,2025-10-30,BC,ACCUMULATION
TMDX,2024-04-29,SPRING,MARKDOWN
TMDX,2024-06-10,SOS,DISTRIBUTION
TMDV,2025-07-14,BC,DISTRIBUTION
TMDV,2024-08-23,SOS,MARKDOWN
TMF,2025-05-22,SPRING,DISTRIBUTION
TMFC,2024-04-15,SOW,ACCUMULATION
TMFE,2025-01-27,BC,DISTRIBUTION
TMFE,2025-09-10,SOS,ACCUMULATION
TMFG,2024-07-24,BC,DISTRIBUTION
